"File"	"Group"	"X."	"duration"	"interval"	"disttomax"	"start.time"	"end.time"	"peak.freq.start."	"peak.ampl.start."	"min.freq.start."	"max.freq.start."	"bandw.start."	"peak.freq.end."	"peak.ampl.end."	"min.freq.end."	"max.freq.end."	"bandw.end."	"peak.freq.centre."	"peak.ampl.centre."	"min.freq.centre."	"max.freq.centre."	"bandw.centre."	"peak.freq.max."	"peak.ampl.max."	"min.freq.max."	"max.freq.max."	"bandw.max."	"Especie"
"99"	"2020-02-23 22-14-58"	2	6	8e-04	"9.7600000000000006E-2"	4e-04	0.3212	0.322	88117	-66.53	76562	133750	57187	88114	-67.69	76250	128750	52500	88115	-65.95	76562	133125	56562	88115	-65.95	76562	133125	56562	"Centurio senex"
"100"	"2020-02-23 22-14-58"	2	7	0.0016	"0.15160000000000001"	8e-04	0.4728	0.4744	89059	-63.56	77187	137187	60000	85007	-65.13	75625	123125	47500	85012	-59.77	76875	132187	55312	85012	-59.77	76875	132187	55312	"Centurio senex"
"101"	"2020-02-23 22-15-27"	1	1	0.002	"_"	0.0012	0.0736	0.0756	93436	-54.96	78125	106875	28750	84978	-51.81	67187	100625	33437	91570	-47.95	74062	105937	31875	89058	-47.84	70312	105000	34687	"Centurio senex"
"102"	"2020-02-23 22-15-27"	1	2	0.0016	"0.24640000000000001"	8e-04	0.32	0.3216	90934	-54.24	74687	109062	34375	86561	-54.36	71875	106250	34375	86578	-49.75	73125	107812	34687	86578	-49.75	73125	107812	34687	"Centurio senex"
"103"	"2020-02-23 22-15-27"	1	3	0.0016	"3.5200000000000002E-2"	8e-04	0.3552	0.3568	104067	-52.82	75937	116562	40625	86562	-53.9	72187	110625	38437	86584	-49.1	72812	114687	41875	86584	-49.1	72812	114687	41875	"Centurio senex"
"104"	"2020-02-23 22-16-00"	1	1	0.002	"_"	0.0012	0.0491	0.0511	119678	-63.52	77812	130625	52812	89393	-60.94	70937	123437	52500	89687	-57.38	73125	129062	55937	89680	-56.22	72187	127500	55312	"Centurio senex"
"105"	"2020-02-23 22-16-00"	1	2	8e-04	"0.1016"	4e-04	0.1507	0.1515	88135	-61.15	75625	114687	39062	87834	-62.02	75000	111875	36875	87838	-60.46	75625	113437	37812	87838	-60.46	75625	113437	37812	"Centurio senex"
"106"	"2020-02-23 22-16-39"	1	1	0.0016	"_"	8e-04	0.0048	0.0064	90316	-58.48	75000	111250	36250	86260	-59.19	70625	97500	26875	86549	-54.27	73750	107187	33437	86549	-54.27	73750	107187	33437	"Centurio senex"
"107"	"2020-02-23 22-17-44"	1	1	0.0016	"_"	8e-04	0.2028	0.2044	82804	-57.85	73750	91562	17812	82209	-59.64	63125	90937	27812	82502	-53.97	67187	91250	24062	82502	-53.97	67187	91250	24062	"Centurio senex"
"108"	"2020-02-23 22-17-44"	1	2	4e-04	"0.88959999999999995"	0	1.0924	1.0928	41006	-61.4	40000	73125	33125	41028	-61.99	40000	73125	33125	41006	-61.4	40000	73125	33125	41006	-61.4	40000	73125	33125	"Centurio senex"
"109"	"2020-02-23 22-17-44"	1	3	0.0016	"1.0680000000000001"	8e-04	2.1604	2.162	88438	-59.1	75312	97812	22500	84391	-57.69	69375	95000	25625	84695	-54.31	70937	96875	25937	84695	-54.31	70937	96875	25937	"Centurio senex"
"110"	"2020-02-23 22-17-44"	1	4	8e-04	"0.2152"	4e-04	2.3756	2.3764	87821	-61.4	75312	123750	48437	87812	-59.95	74687	119375	44687	87816	-59.52	75000	122187	47187	87816	-59.52	75000	122187	47187	"Centurio senex"
"111"	"2020-02-23 22-17-44"	2	1	0.0036	"_"	0.002	0.4557	0.4593	116864	-50.27	40000	125000	85000	81584	-49.69	61250	94687	33437	102498	-47.11	77187	119375	42187	92814	-45.48	73125	114375	41250	"Centurio senex"
"112"	"2020-02-23 22-17-44"	2	2	0.0044	"2.7199999999999998E-2"	0.002	0.4829	0.4873	100949	-49.71	93750	109062	15312	78715	-48.43	60312	86250	25937	92188	-42.87	79062	102187	23125	92188	-42.87	79062	102187	23125	"Centurio senex"
"113"	"2020-02-23 22-19-00"	1	1	0.0012	"_"	8e-04	0.0612	0.0624	84079	-61.87	74375	118125	43750	82492	-61.69	68125	97187	29062	84066	-59.5	72812	108437	35625	84055	-59.49	72187	100312	28125	"Centurio senex"
"114"	"2020-02-23 22-19-00"	1	2	0.0012	"2.5600000000000001E-2"	8e-04	0.0868	0.088	86559	-62.31	74062	123125	49062	82494	-59.62	70937	98750	27812	84386	-59.2	73125	113750	40625	84378	-58.35	71875	102187	30312	"Centurio senex"
"115"	"2020-02-23 22-19-00"	1	3	0.0016	"4.24E-2"	8e-04	0.1292	0.1308	90307	-61.82	40000	128437	88437	82813	-61.2	68125	98125	30000	84667	-57.32	72500	109687	37187	84667	-57.32	72500	109687	37187	"Centurio senex"
"116"	"2020-02-23 22-19-00"	1	4	0.0016	"2.3599999999999999E-2"	8e-04	0.1528	0.1544	86558	-57.97	74062	125000	50937	82497	-60.21	68750	96875	28125	82800	-54.53	72500	102500	30000	82800	-54.53	72500	102500	30000	"Centurio senex"
"117"	"2020-02-23 22-19-00"	1	5	0.0016	"3.1600000000000003E-2"	8e-04	0.1844	0.186	86237	-60.85	75625	129375	53750	84693	-62.05	70312	98437	28125	85009	-56.8	73750	114062	40312	85009	-56.8	73750	114062	40312	"Centurio senex"
"118"	"2020-02-23 22-19-00"	1	6	8e-04	"2.7199999999999998E-2"	4e-04	0.2116	0.2124	84970	-62.04	40000	125937	85937	84661	-60.32	40000	112187	72187	84673	-60.01	40000	117812	77812	84673	-60.01	40000	117812	77812	"Centurio senex"
"119"	"2020-02-23 22-19-00"	1	7	8e-04	"2.9600000000000001E-2"	4e-04	0.2412	0.242	84396	-60.8	72500	113125	40625	84084	-62.12	67187	100312	33125	84386	-60.31	72187	102500	30312	84386	-60.31	72187	102500	30312	"Centurio senex"
"120"	"2020-02-23 22-19-00"	1	8	8e-04	"0.10440000000000001"	4e-04	0.3456	0.3464	87516	-62.24	76562	126562	50000	87791	-62.43	76250	120625	44375	87793	-61.2	76250	121562	45312	87793	-61.2	76250	121562	45312	"Centurio senex"
"121"	"2020-02-23 22-19-00"	1	9	4e-04	"5.5199999999999999E-2"	0	0.4008	0.4012	87825	-61.57	76875	130000	53125	82816	-61.38	75312	128437	53125	87825	-61.57	76875	130000	53125	87825	-61.57	76875	130000	53125	"Centurio senex"
"122"	"2020-02-23 22-19-00"	2	1	0.0016	"_"	8e-04	0.0313	0.0329	88114	-67.02	77187	137500	60312	86582	-68.62	75312	113125	37812	86880	-63.09	76875	134062	57187	86880	-63.09	76875	134062	57187	"Centurio senex"
"123"	"2020-02-23 22-19-00"	2	2	0.0016	"3.6400000000000002E-2"	8e-04	0.0677	0.0693	85312	-68.95	74687	137187	62500	84996	-70.12	71562	119062	47500	85002	-64.7	74687	134062	59375	85002	-64.7	74687	134062	59375	"Centurio senex"
"124"	"2020-02-23 22-19-00"	2	3	0.0012	"5.6800000000000003E-2"	4e-04	0.1245	0.1257	88121	-67.78	75625	135312	59687	88098	-68.84	74062	122500	48437	88113	-65.81	75312	133437	58125	88113	-65.81	75312	133437	58125	"Centurio senex"
"125"	"2020-02-23 22-19-00"	2	4	0.0016	"2.9600000000000001E-2"	8e-04	0.1541	0.1557	85316	-65.61	74062	135000	60937	81255	-68.13	69687	112187	42500	82482	-62.57	73437	127187	53750	82482	-62.57	73437	127187	53750	"Centurio senex"
"126"	"2020-02-23 22-19-00"	2	5	0.0012	"2.8400000000000002E-2"	4e-04	0.1825	0.1837	91876	-67.78	74375	135937	61562	81262	-68.62	69375	127812	58437	84068	-65.92	74062	134687	60625	84068	-65.92	74062	134687	60625	"Centurio senex"
"127"	"2020-02-23 22-19-00"	2	6	0.0016	"5.28E-2"	8e-04	0.2353	0.2369	91253	-70.45	76562	137187	60625	84361	-67.99	74062	119687	45625	84377	-65.16	75937	131562	55625	84377	-65.16	75937	131562	55625	"Centurio senex"
"128"	"2020-02-23 22-19-00"	2	7	0.0012	"0.1288"	8e-04	0.3641	0.3653	89059	-66.39	77500	137187	59687	88122	-66.09	76562	120937	44375	89054	-64.05	77187	135625	58437	88128	-63.95	76875	129687	52812	"Centurio senex"
"129"	"2020-02-23 22-19-53"	1	1	4e-04	"_"	0	0.4727	0.4731	88751	-61.6	41250	123125	81875	88746	-62.62	75000	115937	40937	88751	-61.6	41250	123125	81875	88751	-61.6	41250	123125	81875	"Centurio senex"
"130"	"2020-02-23 22-19-53"	1	2	8e-04	"3.2800000000000003E-2"	4e-04	0.5055	0.5063	86574	-61.23	40000	126562	86562	86559	-60.06	74062	112812	38750	86567	-59.48	74687	119062	44375	86567	-59.48	74687	119062	44375	"Centurio senex"
"131"	"2020-02-23 22-19-53"	1	3	8e-04	"0.49280000000000002"	4e-04	0.9983	0.9991	85314	-59.87	73750	113125	39375	84686	-59.9	70312	99687	29375	84996	-58.79	71875	104375	32500	84996	-58.79	71875	104375	32500	"Centurio senex"
"132"	"2020-02-23 22-19-53"	1	4	8e-04	"2.8000000000000001E-2"	4e-04	1.0263	1.0271	83761	-61.48	69687	131562	61875	83742	-59.86	67500	119687	52187	83752	-59.51	69375	125000	55625	83752	-59.51	69375	125000	55625	"Centurio senex"
"133"	"2020-02-23 22-19-53"	1	5	8e-04	"2.8400000000000002E-2"	4e-04	1.0547	1.0555	89689	-61.29	74375	135625	61250	87495	-61.3	72812	131250	58437	87501	-60.16	74062	134375	60312	87501	-60.16	74062	134375	60312	"Centurio senex"
"134"	"2020-02-23 22-19-53"	1	6	0.002	"0.25"	0.0012	1.3047	1.3067	89685	-60.93	78750	133437	54687	85634	-60.74	72812	102187	29375	86246	-54.42	76875	117187	40312	86231	-54.14	76562	110625	34062	"Centurio senex"
"135"	"2020-02-23 22-59-06"	1	1	4e-04	"_"	0	0.0803	0.0807	74080	-61.32	64375	95000	30625	74074	-62.27	64375	95000	30625	74080	-61.32	64375	95000	30625	74080	-61.32	64375	95000	30625	"Artibeus aequatorialis"
"136"	"2020-02-23 22-59-06"	1	2	4e-04	"3.7199999999999997E-2"	0	0.1175	0.1179	74412	-61.32	63437	95937	32500	74670	-60.85	63437	95937	32500	74412	-61.32	63437	95937	32500	74412	-61.32	63437	95937	32500	"Artibeus aequatorialis"
"137"	"2020-02-23 22-59-06"	1	3	0.0016	"9.2399999999999996E-2"	8e-04	0.2099	0.2115	81585	-58.23	59062	97500	38437	74063	-59.53	64687	95312	30625	81564	-54.6	61562	96562	35000	81564	-54.6	61562	96562	35000	"Artibeus aequatorialis"
"138"	"2020-02-23 22-59-06"	1	4	0.0012	"0.13800000000000001"	8e-04	0.3479	0.3491	79393	-59.97	60312	97812	37500	78465	-58.87	65312	96562	31250	79370	-57.45	62187	97812	35625	78757	-57.16	64687	96562	31875	"Artibeus aequatorialis"
"139"	"2020-02-23 22-59-06"	2	1	0.0012	"_"	4e-04	0.003	0.0042	78730	-66.81	64687	103437	38750	73757	-67.51	64687	102812	38125	78723	-64.98	64687	103437	38750	78723	-64.98	64687	103437	38750	"Artibeus aequatorialis"
"140"	"2020-02-23 22-59-06"	2	2	0.002	"9.7600000000000006E-2"	8e-04	0.1006	0.1026	77508	-66.41	58750	97812	39062	73767	-68.72	65625	95000	29375	77481	-61.14	61875	96250	34375	77481	-61.14	61875	96250	34375	"Artibeus aequatorialis"
"141"	"2020-02-23 22-59-06"	2	3	0.0012	"0.16600000000000001"	4e-04	0.2666	0.2678	78155	-65.66	59687	95312	35625	73764	-66.33	60937	95312	34375	78153	-63.79	60625	95312	34687	78153	-63.79	60625	95312	34687	"Artibeus aequatorialis"
"142"	"2020-02-23 23-02-25"	1	1	4e-04	"_"	0	0.0154	0.0158	74644	-61.8	56250	94375	38125	74642	-62.95	56250	94062	37812	74644	-61.8	56250	94375	38125	74644	-61.8	56250	94375	38125	"Artibeus aequatorialis"
"143"	"2020-02-23 23-02-25"	1	2	4e-04	"2.92E-2"	0	0.0446	0.045	74033	-60.7	60000	95312	35312	74022	-60.74	61562	95000	33437	74033	-60.7	60000	95312	35312	74033	-60.7	60000	95312	35312	"Artibeus aequatorialis"
"144"	"2020-02-23 23-02-25"	1	3	0.0016	"7.3999999999999996E-2"	8e-04	0.1186	0.1202	79696	-60.69	57500	97812	40312	73426	-60.87	65625	95937	30312	73448	-56.52	65937	97812	31875	73448	-56.52	65937	97812	31875	"Artibeus aequatorialis"
"145"	"2020-02-23 23-02-25"	1	4	0.0016	"2.7199999999999998E-2"	8e-04	0.1458	0.1474	83410	-60.46	56250	96875	40625	72808	-57.01	65000	94687	29687	72816	-53.94	57187	95000	37812	72816	-53.94	57187	95000	37812	"Artibeus aequatorialis"
"146"	"2020-02-23 23-02-25"	1	5	8e-04	"3.2800000000000003E-2"	4e-04	0.1786	0.1794	72810	-58.59	65312	95625	30312	72793	-59.33	65312	95312	30000	72801	-57.76	65312	95625	30312	72801	-57.76	65312	95625	30312	"Artibeus aequatorialis"
"147"	"2020-02-23 23-02-25"	1	6	4e-04	"5.7599999999999998E-2"	0	0.2362	0.2366	70300	-61.07	59375	90312	30937	69061	-61.49	59375	90625	31250	70300	-61.07	59375	90312	30937	70300	-61.07	59375	90312	30937	"Artibeus aequatorialis"
"148"	"2020-02-23 23-16-25"	1	1	0.0012	"_"	8e-04	0.0818	0.083	84061	-59.15	65625	115312	49687	84073	-58.25	65312	115312	50000	84067	-56.49	65312	115312	50000	84071	-56.21	65312	115312	50000	"Chiroderma salvini"
"149"	"2020-02-23 23-16-25"	1	2	0.0012	"2.4400000000000002E-2"	4e-04	0.1062	0.1074	89377	-57.91	65000	115625	50625	89371	-59.34	65000	115625	50625	89375	-56.03	65000	115625	50625	89375	-56.03	65000	115625	50625	"Chiroderma salvini"
"150"	"2020-02-23 23-16-25"	1	3	4e-04	"3.8399999999999997E-2"	0	0.1446	0.145	85006	-61.69	66250	110312	44062	85003	-62.45	67812	110000	42187	85006	-61.69	66250	110312	44062	85006	-61.69	66250	110312	44062	"Chiroderma salvini"
"151"	"2020-02-23 23-16-25"	1	4	0.0016	"1.9199999999999998E-2"	8e-04	0.1638	0.1654	79370	-59.88	66250	107187	40937	85306	-61.18	66562	107187	40625	85356	-56.01	66250	107187	40937	85356	-56.01	66250	107187	40937	"Chiroderma salvini"
"152"	"2020-02-23 23-16-25"	1	5	0.0016	"2.1600000000000001E-2"	8e-04	0.1854	0.187	84047	-59.76	66250	105000	38750	83760	-57.27	66562	105000	38437	83787	-53.8	66562	105000	38437	83787	-53.8	66562	105000	38437	"Chiroderma salvini"
"153"	"2020-02-23 23-16-25"	1	6	0.0012	"4.1599999999999998E-2"	8e-04	0.227	0.2282	78115	-61.46	65625	105625	40000	81885	-58.66	65625	101562	35937	78123	-58.27	65625	105000	39375	81871	-57.36	65625	101875	36250	"Chiroderma salvini"
"154"	"2020-02-23 23-16-25"	1	7	0.0012	"2.3199999999999998E-2"	4e-04	0.2502	0.2514	82151	-57.5	65000	99062	34062	82176	-58.56	65000	99062	34062	82159	-55.56	65000	99062	34062	82159	-55.56	65000	99062	34062	"Chiroderma salvini"
"155"	"2020-02-23 23-16-25"	1	8	8e-04	"2.52E-2"	4e-04	0.2754	0.2762	77461	-60.59	65937	100625	34687	83142	-60.28	65937	100625	34687	83447	-59.36	65937	100625	34687	83447	-59.36	65937	100625	34687	"Chiroderma salvini"
"156"	"2020-02-23 23-16-25"	1	9	0.0012	"7.4399999999999994E-2"	8e-04	0.3498	0.351	81609	-61.05	65937	109687	43750	84965	-58.32	65937	109687	43750	81605	-57.8	65937	109687	43750	81597	-56.95	65937	109687	43750	"Chiroderma salvini"
"157"	"2020-02-23 23-16-25"	1	10	0.0012	"2.3199999999999998E-2"	8e-04	0.373	0.3742	84989	-61.5	64687	112500	47812	84986	-59.93	64687	111875	47187	84989	-58.6	64687	112500	47812	84988	-58.1	64687	112187	47500	"Chiroderma salvini"
"158"	"2020-02-23 23-16-25"	1	11	0.0012	"2.4E-2"	4e-04	0.397	0.3982	88734	-59.48	64687	114062	49375	84720	-59.83	64375	110000	45625	88728	-57.4	64687	113750	49062	88728	-57.4	64687	113750	49062	"Chiroderma salvini"
"159"	"2020-02-23 23-16-25"	1	12	0.0012	"4.3200000000000002E-2"	4e-04	0.4402	0.4414	85308	-58.27	65937	113437	47500	85008	-61	66562	112812	46250	85018	-56.85	66250	113437	47187	85018	-56.85	66250	113437	47187	"Chiroderma salvini"
"160"	"2020-02-23 23-16-25"	1	13	0.0016	"0.02"	8e-04	0.4602	0.4618	88757	-59.32	66562	115312	48750	88758	-61.26	66875	111562	44687	88757	-55.47	66875	111875	45000	88757	-55.47	66875	111875	45000	"Chiroderma salvini"
"161"	"2020-02-23 23-16-25"	1	14	0.0012	"2.0400000000000001E-2"	4e-04	0.4806	0.4818	84988	-57.55	66250	111875	45625	84972	-57.84	66875	111562	44687	84983	-55.3	66562	111562	45000	84983	-55.3	66562	111562	45000	"Chiroderma salvini"
"162"	"2020-02-23 23-16-25"	1	15	8e-04	"2.2800000000000001E-2"	4e-04	0.5034	0.5042	85316	-60.63	65312	111250	45937	85305	-60.75	66250	110937	44687	85311	-59.53	66250	110937	44687	85311	-59.53	66250	110937	44687	"Chiroderma salvini"
"163"	"2020-02-23 23-16-25"	1	16	8e-04	"5.2400000000000002E-2"	4e-04	0.5558	0.5566	88118	-61.11	64375	110000	45625	87815	-60.63	64375	110000	45625	87820	-59.73	64375	110000	45625	87820	-59.73	64375	110000	45625	"Chiroderma salvini"
"164"	"2020-02-23 23-16-25"	1	17	0.0012	"2.4400000000000002E-2"	4e-04	0.5802	0.5814	80907	-58.59	64375	109062	44687	77462	-61.49	64062	109062	45000	80918	-57.28	64062	109062	45000	80918	-57.28	64062	109062	45000	"Chiroderma salvini"
"165"	"2020-02-23 23-16-25"	1	18	4e-04	"9.8000000000000004E-2"	0	0.6782	0.6786	85942	-61.41	64375	105937	41562	85934	-63.27	64375	1e+05	35625	85942	-61.41	64375	105937	41562	85942	-61.41	64375	105937	41562	"Chiroderma salvini"
"166"	"2020-02-23 23-16-25"	2	1	0.0012	"_"	8e-04	0.0515	0.0527	80645	-60.79	64375	98750	34375	84391	-59.22	64375	98437	34062	80665	-58.21	64375	98750	34375	84379	-57.61	64375	98437	34062	"Chiroderma salvini"
"167"	"2020-02-23 23-16-25"	2	2	0.0012	"2.8000000000000001E-2"	8e-04	0.0795	0.0807	78725	-57.84	65000	99062	34062	78758	-57.47	64375	98750	34375	78733	-55.44	64687	98750	34062	78744	-55.32	64687	98750	34062	"Chiroderma salvini"
"168"	"2020-02-23 23-16-25"	2	3	0.0012	"2.4400000000000002E-2"	4e-04	0.1039	0.1051	86566	-58.74	64062	99687	35625	86262	-58.86	64062	96875	32812	86561	-56.42	64062	99062	35000	86561	-56.42	64062	99062	35000	"Chiroderma salvini"
"169"	"2020-02-23 23-16-25"	2	4	0.0016	"7.0400000000000004E-2"	8e-04	0.1743	0.1759	76885	-56.93	64062	103437	39375	82833	-59.13	63437	1e+05	36562	82832	-53.66	63750	100312	36562	82832	-53.66	63750	100312	36562	"Chiroderma salvini"
"170"	"2020-02-23 23-16-25"	2	5	0.002	"2.4400000000000002E-2"	0.0012	0.1987	0.2007	77185	-60.6	65312	103750	38437	82794	-59.63	64375	97812	33437	79973	-53.4	64687	104062	39375	82788	-53.33	64375	104062	39687	"Chiroderma salvini"
"171"	"2020-02-23 23-16-25"	2	6	4e-04	"2.7199999999999998E-2"	0	0.2259	0.2263	86569	-60.08	62812	99375	36562	86566	-59.98	62812	99375	36562	86569	-60.08	62812	99375	36562	86569	-60.08	62812	99375	36562	"Chiroderma salvini"
"172"	"2020-02-23 23-17-09"	1	1	4e-04	"_"	0	0.1809	0.1813	83082	-60.82	64687	110937	46250	83092	-60.52	64375	108125	43750	83082	-60.82	64687	110937	46250	83082	-60.82	64687	110937	46250	"Chiroderma salvini"
"173"	"2020-02-23 23-17-09"	1	2	4e-04	"0.52880000000000005"	0	0.7097	0.7101	83033	-60.94	65937	95625	29687	83037	-61.6	65625	95625	30000	83033	-60.94	65937	95625	29687	83033	-60.94	65937	95625	29687	"Chiroderma salvini"
"174"	"2020-02-23 23-17-09"	1	3	4e-04	"0.37759999999999999"	0	1.0873	1.0877	80253	-60.56	63125	96875	33750	80244	-61.39	62812	100312	37500	80253	-60.56	63125	96875	33750	80253	-60.56	63125	96875	33750	"Chiroderma salvini"
"175"	"2020-02-23 23-17-09"	1	4	4e-04	"4.0399999999999998E-2"	0	1.1277	1.1281	77514	-60.15	64375	100937	36562	77523	-60.58	64375	100312	35937	77514	-60.15	64375	100937	36562	77514	-60.15	64375	100937	36562	"Chiroderma salvini"
"176"	"2020-02-23 23-17-09"	1	5	8e-04	"0.6512"	4e-04	1.7789	1.7797	87191	-60.09	65312	101875	36562	87193	-61.04	65312	98437	33125	87192	-59.41	65312	98437	33125	87192	-59.41	65312	98437	33125	"Chiroderma salvini"
"177"	"2020-02-23 23-17-09"	1	6	0.0012	"6.4399999999999999E-2"	4e-04	1.8433	1.8445	85629	-59.28	66562	111250	44687	85029	-60.94	66250	110937	44687	85623	-57.51	66562	110937	44375	85623	-57.51	66562	110937	44375	"Chiroderma salvini"
"178"	"2020-02-23 23-17-09"	1	7	8e-04	"2.12E-2"	4e-04	1.8645	1.8653	84395	-59.09	66250	109375	43125	84398	-60.49	66250	108437	42187	84397	-58.63	66250	108437	42187	84397	-58.63	66250	108437	42187	"Chiroderma salvini"
"179"	"2020-02-23 23-17-09"	1	8	0.0012	"2.0799999999999999E-2"	8e-04	1.8853	1.8865	86557	-59.16	67187	109062	41875	86262	-58.71	67500	109062	41562	86554	-56.64	67187	109062	41875	86550	-56.49	67187	109062	41875	"Chiroderma salvini"
"180"	"2020-02-23 23-17-09"	1	9	0.0016	"2.1600000000000001E-2"	8e-04	1.9069	1.9085	88742	-60.58	66875	109062	42187	83741	-56.48	67187	108437	41250	83760	-53.86	66875	109062	42187	83760	-53.86	66875	109062	42187	"Chiroderma salvini"
"181"	"2020-02-23 23-17-09"	1	10	0.0016	"6.9199999999999998E-2"	8e-04	1.9761	1.9777	86563	-57.92	68437	105000	36562	86548	-60.15	69687	103750	34062	86556	-54.19	69375	104687	35312	86556	-54.19	69375	104687	35312	"Chiroderma salvini"
"182"	"2020-02-23 23-17-09"	1	11	0.0016	"2.1600000000000001E-2"	8e-04	1.9977	1.9993	86252	-57.83	69375	105312	35937	85954	-58.27	69687	101562	31875	86239	-53.29	69687	101562	31875	86239	-53.29	69687	101562	31875	"Chiroderma salvini"
"183"	"2020-02-23 23-17-09"	1	12	8e-04	"2.2800000000000001E-2"	4e-04	2.0205	2.0213	84998	-59.81	69375	98125	28750	82500	-59.66	70312	98125	27812	84996	-58.58	70000	98125	28125	84996	-58.58	70000	98125	28125	"Chiroderma salvini"
"184"	"2020-02-23 23-17-09"	1	13	4e-04	"2.3199999999999998E-2"	0	2.0437	2.0441	85006	-60.23	69062	96562	27500	85009	-59.96	69062	96562	27500	85006	-60.23	69062	96562	27500	85006	-60.23	69062	96562	27500	"Chiroderma salvini"
"185"	"2020-02-23 23-17-09"	1	14	8e-04	"0.1384"	4e-04	2.1821	2.1829	82184	-60.57	65937	97500	31562	82188	-60.9	65937	97187	31250	82187	-59.59	65937	97187	31250	82187	-59.59	65937	97187	31250	"Chiroderma salvini"
"186"	"2020-02-23 23-17-09"	1	15	4e-04	"1.4368000000000001"	0	3.6189	3.6193	86254	-60.47	63437	103125	39687	86248	-61.52	63437	103125	39687	86254	-60.47	63437	103125	39687	86254	-60.47	63437	103125	39687	"Chiroderma salvini"
"187"	"2020-02-23 23-17-09"	1	16	4e-04	"0.16200000000000001"	0	3.7809	3.7813	86575	-60.94	63750	101562	37812	86569	-60.47	64062	101562	37500	86575	-60.94	63750	101562	37812	86575	-60.94	63750	101562	37812	"Chiroderma salvini"
"188"	"2020-02-23 23-17-09"	1	17	8e-04	"0.03"	4e-04	3.8109	3.8117	86567	-60.03	63437	104375	40937	86556	-60.59	63437	104375	40937	86562	-59.14	63437	104375	40937	86562	-59.14	63437	104375	40937	"Chiroderma salvini"
"189"	"2020-02-23 23-18-03"	1	1	0.0012	"_"	4e-04	3e-04	0.0015	83113	-56.16	64062	111875	47812	83122	-56.48	63125	110625	47500	83119	-53.96	63437	111875	48437	83119	-53.96	63437	111875	48437	"Chiroderma salvini"
"190"	"2020-02-23 23-18-03"	1	2	0.0016	"1.6400000000000001E-2"	8e-04	0.0167	0.0183	82842	-54.03	65625	111562	45937	82861	-52.89	65312	107812	42500	82856	-48.81	65625	111250	45625	82856	-48.81	65625	111250	45625	"Chiroderma salvini"
"191"	"2020-02-23 23-18-03"	1	3	0.0012	"1.7999999999999999E-2"	4e-04	0.0347	0.0359	86244	-54.47	64687	111875	47187	81275	-54.77	65000	100937	35937	81258	-52.33	64687	111562	46875	81258	-52.33	64687	111562	46875	"Chiroderma salvini"
"192"	"2020-02-23 23-18-03"	1	4	8e-04	"0.52400000000000002"	4e-04	0.5587	0.5595	84059	-56.07	68125	120312	52187	84049	-56.66	68437	116562	48125	84055	-55.22	68125	116562	48437	84055	-55.22	68125	116562	48437	"Chiroderma salvini"
"193"	"2020-02-23 23-18-03"	1	5	0.0012	"2.4E-2"	8e-04	0.5827	0.5839	82802	-54.68	68437	115625	47187	83092	-54.18	68750	115312	46562	82823	-52.23	68437	115625	47187	82842	-52.1	68437	115625	47187	"Chiroderma salvini"
"194"	"2020-02-23 23-18-03"	1	6	4e-04	"2.4400000000000002E-2"	0	0.6071	0.6075	87172	-56.49	67500	112500	45000	87168	-55.52	67500	112187	44687	87172	-56.49	67500	112500	45000	87172	-56.49	67500	112500	45000	"Chiroderma salvini"
"195"	"2020-02-23 23-18-03"	1	7	4e-04	"0.20480000000000001"	0	0.8119	0.8123	89056	-56.08	64687	121562	56875	89056	-56.71	64687	121562	56875	89056	-56.08	64687	121562	56875	89056	-56.08	64687	121562	56875	"Chiroderma salvini"
"196"	"2020-02-23 23-18-03"	1	8	8e-04	"2.0400000000000001E-2"	4e-04	0.8323	0.8331	86575	-56.44	65625	119062	53437	86583	-54.62	65625	119062	53437	86579	-54.36	65625	119062	53437	86579	-54.36	65625	119062	53437	"Chiroderma salvini"
"197"	"2020-02-23 23-18-03"	1	9	4e-04	"3.4000000000000002E-2"	0	0.8663	0.8667	84363	-56.03	65312	121875	56562	84086	-55.84	65312	121875	56562	84363	-56.03	65312	121875	56562	84363	-56.03	65312	121875	56562	"Chiroderma salvini"
"198"	"2020-02-23 23-18-03"	1	10	0.0012	"1.72E-2"	4e-04	0.8835	0.8847	83757	-55.6	65625	120937	55312	83746	-56.38	65625	116875	51250	83755	-53.53	65625	116875	51250	83755	-53.53	65625	116875	51250	"Chiroderma salvini"
"199"	"2020-02-23 23-18-03"	1	11	0.0012	"1.72E-2"	4e-04	0.9007	0.9019	84672	-56.3	65312	117812	52500	84681	-56.72	65312	117812	52500	84675	-54.09	65312	117812	52500	84675	-54.09	65312	117812	52500	"Chiroderma salvini"
"200"	"2020-02-23 23-18-03"	1	12	4e-04	"3.0800000000000001E-2"	0	0.9315	0.9319	84385	-55.79	65000	120625	55625	84380	-56.26	65000	120625	55625	84385	-55.79	65000	120625	55625	84385	-55.79	65000	120625	55625	"Chiroderma salvini"
"201"	"2020-02-23 23-18-03"	1	13	4e-04	"1.84E-2"	0	0.9499	0.9503	85312	-56.51	64687	119375	54687	87186	-56.49	64375	119375	55000	85312	-56.51	64687	119375	54687	85312	-56.51	64687	119375	54687	"Chiroderma salvini"
